년도	월	약효분류코드	약효분류명	수량	사용금액
2019	1	142	자격요법제(비특이성면역원제제를 포함)	14,169	37,893
2019	1	149	기타의 알레르기용약	50,600	21,653
2019	1	211	강심제	14,417	1,435
2019	1	212	부정맥용제	25,115	2,838
2019	1	213	이뇨제	29,564	1,716
2019	1	214	혈압강하제	289,189	155,280
2019	1	215	혈관보강제	6,183	1,282
2019	1	216	혈관수축제	883	110
2019	1	217	혈관확장제	60,436	10,619
2019	1	218	동맥경화용제	251,115	175,103
2019	1	219	기타의 순환계용약	182,951	57,435
2019	1	220	호흡기관용약	86	2,946
2019	1	221	호흡촉진제	93	285
2019	1	222	진해거담제	549,808	51,099
2019	1	223	함소흡입제	659,044	4,991
2019	1	229	기타의 호흡기관용약	61,813	12,012
2019	1	231	치과구강용약	960	689
2019	1	232	소화성궤양용제	382,475	100,821
2019	1	233	건위소화제	188	9
2019	1	234	제산제	104,528	4,056
2019	1	235	최토제,진토제	11,121	6,857
2019	1	236	이담제	16,511	3,432
2019	1	237	정장제	34,439	4,303
2019	1	238	하제,완장제	2,413	442
2019	1	239	기타의 소화기관용약	245,315	28,766
2019	1	241	뇌하수체호르몬제	2,895	7,965
2019	1	243	갑상선,부갑상선호르몬제	38,017	2,943
2019	1	244	단백동화스테로이드제	15	9
2019	1	245	부신호르몬제	53,450	5,381
2019	1	246	남성호르몬제	207	96
2019	1	247	난포호르몬 및 황체호르몬제	9,655	4,291
2019	1	249	기타의 호르몬제(항호르몬제를 포함)	745	14,842
2019	1	252	자궁수축제	66	84
2019	1	255	비뇨생식기관용제(성병예방제 포함)	3,987	1,412
2019	1	256	치질용제	39	107
2019	1	259	기타의 비뇨생식기관 및 항문용약	73,833	44,859
2019	1	261	외피용살균소독제	2	6
2019	1	262	창상보호제	0	0
2019	1	263	화농성질환용제	35	137
2019	1	264	진통·진양·수렴·소염제	2,644	7,932
2019	1	265	기생성 피부질환용제	508	2,521
2019	1	266	피부연화제(부식제를 포함)	59	205
2019	1	267	모발용제(발모,탈모,염모,양모제)	0	0
2019	1	269	기타의 외피용약	986	3,605
2019	1	311	비타민 A 및 D제	7,489	3,261
2019	1	312	비타민 B₁제	6,272	253
2019	1	313	비타민 B제(비타민 B₁을 제외)	12,509	369
2019	1	314	비타민 C 및 P제	335	83
2019	1	315	비타민 E 및 K제	87	20
2019	1	316	혼합비타민제(비타민 A D 혼합제를 제외)	2,665	642
2019	1	321	칼슘제	38,081	2,947
2019	1	322	무기질제제	15,595	2,136
2019	1	323	당류제	2,237	2,820
2019	1	325	단백아미노산제제	2,285	17,683
2019	1	326	장기제제	127	102
2019	1	329	기타의 자양강장변질제	57	722
2019	1	331	혈액대용제	19,689	20,639
2019	1	332	지혈제	1,404	2,192
2019	1	333	혈액응고저지제	13,324	18,190
2019	1	339	기타의 혈액 및 체액용약	61,937	43,478
2019	1	341	인공신장관류용제	19,985	13,076
2019	1	349	기타의 인공관류용제	988	9,938
2019	1	391	간장질환용제	61,958	26,401
2019	1	392	해독제	6,063	5,847
2019	1	394	통풍치료제	14,374	2,171
2019	1	395	효소제제	42,313	12,128
2019	1	396	당뇨병용제	233,476	93,481
2019	1	398	종합대사성제제	0	0
2019	1	399	따로 분류되지 않는 대사성 의약품	62,586	55,786
2019	1	421	항악성종양제	11,101	161,831
2019	1	429	기타의 종양치료제	279	960
2019	1	431	방사성 의약품	1,099	8,048
2019	1	439	기타의 조직세포의 치료 및 진단	74	27,394
2019	1	490	기타의 조직세포의 기능용의약품	863	763
2019	1	611	주로 그람양성균에 작용하는 것	891	4,877
2019	1	612	주로 그람음성균에 작용하는 것	781	2,066
2019	1	613	주로 항산성균에 작용하는 것	1,085	277
2019	1	614	주로 그람양성균,리케치아,비루스에 작용하는 것	8,619	4,715
2019	1	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	4,987	719
2019	1	616	주로 곰팡이,원충에 작용하는 것	27	3,299
2019	1	617	주로 악성종양에 작용하는 것	29	931
2019	1	618	주로 그람양성,음성균에 작용하는 것	202,773	96,293
2019	1	619	기타의 항생물질 제제(복합항생물질제제를 포함)	29,596	13,082
2019	1	621	설화제	4,122	602
2019	1	622	항결핵제	3,296	1,010
2019	1	623	치나제	10	1
2019	1	629	기타의 화학요법제	47,071	75,404
2019	1	631	백신류	0	16
2019	1	632	독소류 및 톡소이드류	1	246
2019	1	633	항독소 및 렙토스피라혈청류	0	1
2019	1	634	혈액제제류	6,106	22,968
2019	1	635	생물학적 시험용제제류	0	8
2019	1	636	생물학적 제제	0	17
2019	1	639	기타의 생물학적 제제	7	3,898
2019	1	641	항원충제	8,803	1,660
2019	1	642	구충제	27	17
2019	1	712	연고기제	0	0
2019	1	713	용해제	978	290
2019	1	721	X선조영제	3,609	37,031
2019	1	722	일반검사용 시약	11	71
2019	1	728	기능검사용 시약	16	202
2019	1	729	기타의 진단용약	72	75
2019	1	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	0	6
2019	1	811	아편알카로이드계 제제	5,046	1,888
2019	1	821	합성마약	6,103	11,965
2019	1	999	해당사항없음	457	1,201
2019	2	111	전신마취제	860	3,207
2019	2	112	최면진정제	21,572	3,057
2019	2	113	항전간제	68,770	18,382
2019	2	114	해열·진통·소염제	356,153	61,276
2019	2	115	각성제,흥분제	2,541	2,215
2019	2	116	진훈제	2,866	108
2019	2	117	정신신경용제	206,553	46,691
2019	2	119	기타의 중추신경용약	149,299	90,107
2019	2	121	국소마취제	3,632	2,010
2019	2	122	골격근이완제	49,545	6,727
2019	2	123	자율신경제	18,831	2,715
2019	2	124	진경제	26,308	3,396
2019	2	129	기타의 말초신경용약	1	102
2019	2	131	안과용제	89,658	51,875
2019	2	132	이비과용제	1,093	4,449
2019	2	141	항히스타민제	177,927	11,499
2019	2	142	자격요법제(비특이성면역원제제를 포함)	13,791	37,048
2019	2	149	기타의 알레르기용약	42,224	18,159
2019	2	211	강심제	13,250	1,311
2019	2	212	부정맥용제	24,024	2,719
2019	2	213	이뇨제	27,933	1,555
2019	2	214	혈압강하제	282,100	152,065
2019	2	215	혈관보강제	5,466	1,133
2019	2	216	혈관수축제	796	99
2019	2	217	혈관확장제	57,167	9,973
2019	2	218	동맥경화용제	242,985	169,175
2019	2	219	기타의 순환계용약	172,775	53,258
2019	2	220	호흡기관용약	82	2,815
2019	2	221	호흡촉진제	68	179
2019	2	222	진해거담제	355,030	34,246
2019	2	223	함소흡입제	442,672	3,424
2019	2	229	기타의 호흡기관용약	40,774	9,823
2019	2	231	치과구강용약	788	527
2019	2	232	소화성궤양용제	327,268	89,091
2019	2	233	건위소화제	162	7
2019	2	234	제산제	93,246	3,577
2019	2	235	최토제,진토제	10,055	5,900
2019	2	236	이담제	15,107	3,141
2019	2	237	정장제	24,729	3,155
2019	2	238	하제,완장제	2,270	409
2019	2	239	기타의 소화기관용약	205,719	25,257
2019	2	241	뇌하수체호르몬제	2,652	7,755
2019	2	243	갑상선,부갑상선호르몬제	36,220	2,894
2019	2	244	단백동화스테로이드제	12	7
2019	2	245	부신호르몬제	43,365	4,177
2019	2	246	남성호르몬제	211	98
2019	2	247	난포호르몬 및 황체호르몬제	9,158	4,091
2019	2	249	기타의 호르몬제(항호르몬제를 포함)	705	14,147
2019	2	252	자궁수축제	58	74
2019	2	255	비뇨생식기관용제(성병예방제 포함)	3,655	1,286
2019	2	256	치질용제	34	94
2019	2	259	기타의 비뇨생식기관 및 항문용약	68,617	41,609
2019	2	261	외피용살균소독제	0	4
2019	2	262	창상보호제	0	0
2019	2	263	화농성질환용제	29	114
2019	2	264	진통·진양·수렴·소염제	2,398	7,108
2019	2	265	기생성 피부질환용제	526	2,547
2019	2	266	피부연화제(부식제를 포함)	53	187
2019	2	267	모발용제(발모,탈모,염모,양모제)	0	0
2019	2	269	기타의 외피용약	873	3,224
2019	2	311	비타민 A 및 D제	7,116	3,062
2019	2	312	비타민 B₁제	5,575	195
2019	2	313	비타민 B제(비타민 B₁을 제외)	11,604	339
2019	2	314	비타민 C 및 P제	237	59
2019	2	315	비타민 E 및 K제	69	16
2019	2	316	혼합비타민제(비타민 A D 혼합제를 제외)	2,337	457
2019	2	321	칼슘제	34,912	2,697
2019	2	322	무기질제제	14,101	1,894
2019	2	323	당류제	1,556	1,970
2019	2	325	단백아미노산제제	2,051	13,072
2019	2	326	장기제제	85	69
2019	2	329	기타의 자양강장변질제	36	473
2019	2	331	혈액대용제	13,884	14,661
2019	2	332	지혈제	1,187	1,794
2019	2	333	혈액응고저지제	12,565	16,840
2019	2	339	기타의 혈액 및 체액용약	55,810	39,380
2019	2	341	인공신장관류용제	18,218	11,660
2019	2	349	기타의 인공관류용제	867	8,954
2019	2	391	간장질환용제	57,802	24,975
2019	2	392	해독제	5,810	5,408
2019	2	394	통풍치료제	13,668	2,078
2019	2	395	효소제제	32,356	10,301
2019	2	396	당뇨병용제	229,701	91,876
2019	2	398	종합대사성제제	0	0
2019	2	399	따로 분류되지 않는 대사성 의약품	55,023	48,412
2019	2	421	항악성종양제	10,166	146,324
2019	2	429	기타의 종양치료제	242	840
2019	2	431	방사성 의약품	1,020	7,457
2019	2	439	기타의 조직세포의 치료 및 진단	70	25,584
2019	2	490	기타의 조직세포의 기능용의약품	626	553
2019	2	611	주로 그람양성균에 작용하는 것	607	3,126
2019	2	612	주로 그람음성균에 작용하는 것	645	1,466
2019	2	613	주로 항산성균에 작용하는 것	955	247
2019	2	614	주로 그람양성균,리케치아,비루스에 작용하는 것	6,053	3,400
2019	2	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	4,579	663
2019	2	616	주로 곰팡이,원충에 작용하는 것	15	1,801
2019	2	617	주로 악성종양에 작용하는 것	26	816
2019	2	618	주로 그람양성,음성균에 작용하는 것	147,071	68,660
2019	2	619	기타의 항생물질 제제(복합항생물질제제를 포함)	18,884	8,172
2019	2	621	설화제	3,707	513
2019	2	622	항결핵제	2,974	970
2019	2	623	치나제	11	1
2019	2	629	기타의 화학요법제	27,986	58,182
2019	2	631	백신류	0	11
2019	2	632	독소류 및 톡소이드류	1	200
2019	2	633	항독소 및 렙토스피라혈청류	0	0
2019	2	634	혈액제제류	5,609	18,715
2019	2	635	생물학적 시험용제제류	0	6
2019	2	636	생물학적 제제	0	10
2019	2	639	기타의 생물학적 제제	6	3,378
2019	2	641	항원충제	8,021	1,461
2019	2	642	구충제	17	11
2019	2	712	연고기제	0	0
2019	2	713	용해제	676	192
2019	2	721	X선조영제	2,785	31,373
2019	2	722	일반검사용 시약	10	62
2019	2	728	기능검사용 시약	13	178
2019	2	729	기타의 진단용약	44	73
2019	2	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	0	3
2019	2	811	아편알카로이드계 제제	3,964	1,415
2019	2	821	합성마약	5,124	9,739
2019	2	999	해당사항없음	307	961
2019	3	111	전신마취제	828	3,233
2019	3	112	최면진정제	23,219	3,252
2019	3	113	항전간제	72,344	19,075
2019	3	114	해열·진통·소염제	329,783	61,323
2019	3	115	각성제,흥분제	2,381	2,035
2019	3	116	진훈제	2,987	113
2019	3	117	정신신경용제	236,576	49,209
2019	3	119	기타의 중추신경용약	157,815	94,636
2019	3	121	국소마취제	3,609	1,991
2019	3	122	골격근이완제	52,739	7,115
2019	3	123	자율신경제	19,501	2,806
2019	3	124	진경제	25,188	3,260
2019	3	129	기타의 말초신경용약	1	143
2019	3	131	안과용제	92,878	54,042
2019	3	132	이비과용제	1,099	4,179
2019	3	141	항히스타민제	118,854	9,918
2019	3	142	자격요법제(비특이성면역원제제를 포함)	14,464	39,547
2019	3	149	기타의 알레르기용약	38,402	15,649
2019	3	211	강심제	13,992	1,392
2019	3	212	부정맥용제	25,292	2,940
2019	3	213	이뇨제	29,405	1,663
2019	3	214	혈압강하제	289,762	156,102
2019	3	215	혈관보강제	5,484	1,137
2019	3	216	혈관수축제	864	107
2019	3	217	혈관확장제	61,438	10,707
2019	3	218	동맥경화용제	252,285	176,585
2019	3	219	기타의 순환계용약	181,014	56,427
2019	3	220	호흡기관용약	84	2,880
2019	3	221	호흡촉진제	65	186
2019	3	222	진해거담제	236,275	26,211
2019	3	223	함소흡입제	494,660	3,884
2019	3	229	기타의 호흡기관용약	27,118	9,643
2019	3	231	치과구강용약	770	499
2019	3	232	소화성궤양용제	328,535	91,565
2019	3	233	건위소화제	163	6
2019	3	234	제산제	95,233	3,653
2019	3	235	최토제,진토제	10,543	6,173
2019	3	236	이담제	15,494	3,224
2019	3	237	정장제	18,814	2,369
2019	3	238	하제,완장제	2,348	423
2019	3	239	기타의 소화기관용약	203,064	25,588
2019	3	241	뇌하수체호르몬제	2,780	7,423
2019	3	243	갑상선,부갑상선호르몬제	36,817	2,790
2019	3	244	단백동화스테로이드제	14	8
2019	3	245	부신호르몬제	41,755	4,110
2019	3	246	남성호르몬제	230	106
2019	3	247	난포호르몬 및 황체호르몬제	9,521	4,126
2019	3	249	기타의 호르몬제(항호르몬제를 포함)	727	14,349
2019	3	252	자궁수축제	60	79
2019	3	255	비뇨생식기관용제(성병예방제 포함)	3,709	1,309
2019	3	256	치질용제	32	88
2019	3	259	기타의 비뇨생식기관 및 항문용약	71,936	43,353
2019	3	261	외피용살균소독제	1	4
2019	3	262	창상보호제	1	0
2019	3	263	화농성질환용제	33	127
2019	3	264	진통·진양·수렴·소염제	2,593	7,756
2019	3	265	기생성 피부질환용제	534	2,674
2019	3	266	피부연화제(부식제를 포함)	58	200
2019	3	267	모발용제(발모,탈모,염모,양모제)	0	0
2019	3	269	기타의 외피용약	910	3,398
2019	3	311	비타민 A 및 D제	7,562	3,353
2019	3	312	비타민 B₁제	5,808	202
2019	3	313	비타민 B제(비타민 B₁을 제외)	12,134	353
2019	3	314	비타민 C 및 P제	239	59
2019	3	315	비타민 E 및 K제	73	17
2019	3	316	혼합비타민제(비타민 A D 혼합제를 제외)	2,525	501
2019	3	321	칼슘제	36,453	2,812
2019	3	322	무기질제제	14,469	2,052
2019	3	323	당류제	1,649	2,076
2019	3	325	단백아미노산제제	2,300	14,877
2019	3	326	장기제제	91	73
2019	3	329	기타의 자양강장변질제	41	543
2019	3	331	혈액대용제	14,166	14,838
2019	3	332	지혈제	1,212	2,474
2019	3	333	혈액응고저지제	13,737	18,276
2019	3	339	기타의 혈액 및 체액용약	56,215	41,174
2019	3	341	인공신장관류용제	19,512	12,505
2019	3	349	기타의 인공관류용제	947	9,806
2019	3	391	간장질환용제	58,302	25,292
2019	3	392	해독제	6,083	5,801
2019	3	394	통풍치료제	14,533	2,203
2019	3	395	효소제제	27,923	10,391
2019	3	396	당뇨병용제	232,215	93,902
2019	3	398	종합대사성제제	0	0
2019	3	399	따로 분류되지 않는 대사성 의약품	58,294	50,563
2019	3	421	항악성종양제	11,020	163,963
2019	3	429	기타의 종양치료제	274	950
2019	3	431	방사성 의약품	1,007	7,522
2019	3	439	기타의 조직세포의 치료 및 진단	75	27,328
2019	3	490	기타의 조직세포의 기능용의약품	603	537
2019	3	611	주로 그람양성균에 작용하는 것	588	3,660
2019	3	612	주로 그람음성균에 작용하는 것	640	1,553
2019	3	613	주로 항산성균에 작용하는 것	960	246
2019	3	614	주로 그람양성균,리케치아,비루스에 작용하는 것	4,666	2,734
2019	3	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	4,609	679
2019	3	616	주로 곰팡이,원충에 작용하는 것	17	2,068
2019	3	617	주로 악성종양에 작용하는 것	29	917
2019	3	618	주로 그람양성,음성균에 작용하는 것	100,632	60,952
2019	3	619	기타의 항생물질 제제(복합항생물질제제를 포함)	11,432	5,612
2019	3	621	설화제	3,823	549
2019	3	622	항결핵제	2,950	839
2019	3	623	치나제	12	1
2019	3	629	기타의 화학요법제	26,296	58,794
2019	3	631	백신류	0	7
2019	3	632	독소류 및 톡소이드류	1	202
2019	3	633	항독소 및 렙토스피라혈청류	0	8
2019	3	634	혈액제제류	5,933	20,640
2019	3	635	생물학적 시험용제제류	0	6
2019	3	636	생물학적 제제	0	7
2019	3	639	기타의 생물학적 제제	7	3,716
2019	3	641	항원충제	8,025	1,519
2019	3	642	구충제	11	7
2019	3	712	연고기제	0	0
2019	3	713	용해제	716	207
2019	3	721	X선조영제	2,824	30,403
2019	3	722	일반검사용 시약	10	64
2019	3	728	기능검사용 시약	15	198
2019	3	729	기타의 진단용약	40	69
2019	3	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	0	6
2019	3	811	아편알카로이드계 제제	3,897	1,517
2019	3	821	합성마약	5,561	10,771
2019	3	999	해당사항없음	377	8,846
2019	4	111	전신마취제	792	2,966
2019	4	112	최면진정제	22,598	3,162
2019	4	113	항전간제	71,494	18,948
2019	4	114	해열·진통·소염제	321,858	62,054
2019	4	115	각성제,흥분제	2,415	2,112
2019	4	116	진훈제	3,170	120
2019	4	117	정신신경용제	234,950	48,862
2019	4	119	기타의 중추신경용약	156,879	94,059
2019	4	121	국소마취제	3,719	2,058
2019	4	122	골격근이완제	55,114	7,361
2019	4	123	자율신경제	19,147	2,759
2019	4	124	진경제	24,648	3,189
2019	4	129	기타의 말초신경용약	1	104
2019	4	131	안과용제	99,894	58,165
2019	4	132	이비과용제	1,156	4,272
2019	4	141	항히스타민제	109,420	9,417
2019	4	142	자격요법제(비특이성면역원제제를 포함)	14,738	39,849
2019	4	149	기타의 알레르기용약	37,298	15,102
2019	4	211	강심제	13,559	1,372
2019	4	212	부정맥용제	25,332	2,870
2019	4	213	이뇨제	29,069	1,643
2019	4	214	혈압강하제	284,509	153,472
2019	4	215	혈관보강제	5,593	1,159
2019	4	216	혈관수축제	875	107
2019	4	217	혈관확장제	60,956	10,641
2019	4	218	동맥경화용제	251,514	176,328
2019	4	219	기타의 순환계용약	182,011	56,783
2019	4	220	호흡기관용약	82	2,853
2019	4	221	호흡촉진제	68	196
2019	4	222	진해거담제	182,860	21,024
2019	4	223	함소흡입제	442,948	3,746
2019	4	229	기타의 호흡기관용약	21,994	8,831
2019	4	231	치과구강용약	708	455
2019	4	232	소화성궤양용제	323,294	91,542
2019	4	233	건위소화제	162	6
2019	4	234	제산제	92,984	3,564
2019	4	235	최토제,진토제	10,488	5,921
2019	4	236	이담제	15,658	3,261
2019	4	237	정장제	18,217	2,280
2019	4	238	하제,완장제	2,305	415
2019	4	239	기타의 소화기관용약	201,711	25,616
2019	4	241	뇌하수체호르몬제	2,774	8,094
2019	4	243	갑상선,부갑상선호르몬제	38,034	2,700
2019	4	244	단백동화스테로이드제	16	11
2019	4	245	부신호르몬제	41,377	4,048
2019	4	246	남성호르몬제	254	118
2019	4	247	난포호르몬 및 황체호르몬제	9,467	4,237
2019	4	249	기타의 호르몬제(항호르몬제를 포함)	725	14,675
2019	4	252	자궁수축제	57	72
2019	4	255	비뇨생식기관용제(성병예방제 포함)	3,745	1,329
2019	4	256	치질용제	32	90
2019	4	259	기타의 비뇨생식기관 및 항문용약	71,552	43,263
2019	4	261	외피용살균소독제	0	4
2019	4	262	창상보호제	0	0
2019	4	263	화농성질환용제	33	145
2019	4	264	진통·진양·수렴·소염제	2,700	8,102
2019	4	265	기생성 피부질환용제	561	2,823
2019	4	266	피부연화제(부식제를 포함)	62	197
2019	4	267	모발용제(발모,탈모,염모,양모제)	0	0
2019	4	269	기타의 외피용약	932	3,485
2019	4	311	비타민 A 및 D제	7,722	3,332
2019	4	312	비타민 B₁제	5,588	196
2019	4	313	비타민 B제(비타민 B₁을 제외)	12,394	364
2019	4	314	비타민 C 및 P제	225	54
2019	4	315	비타민 E 및 K제	68	16
2019	4	316	혼합비타민제(비타민 A D 혼합제를 제외)	2,502	473
2019	4	321	칼슘제	38,144	2,942
2019	4	322	무기질제제	14,611	2,011
2019	4	323	당류제	1,555	1,954
2019	4	325	단백아미노산제제	2,264	13,730
2019	4	326	장기제제	95	76
2019	4	329	기타의 자양강장변질제	37	473
2019	4	331	혈액대용제	13,389	14,078
2019	4	332	지혈제	1,158	2,040
2019	4	333	혈액응고저지제	13,767	18,474
2019	4	339	기타의 혈액 및 체액용약	55,062	40,424
2019	4	341	인공신장관류용제	19,407	12,335
2019	4	349	기타의 인공관류용제	903	9,407
2019	4	391	간장질환용제	58,532	25,696
2019	4	392	해독제	5,990	5,783
2019	4	394	통풍치료제	14,340	2,177
2019	4	395	효소제제	25,785	10,713
2019	4	396	당뇨병용제	226,796	91,982
2019	4	398	종합대사성제제	0	0
2019	4	399	따로 분류되지 않는 대사성 의약품	58,268	55,381
2019	4	421	항악성종양제	11,146	163,647
2019	4	429	기타의 종양치료제	279	960
2019	4	431	방사성 의약품	992	7,220
2019	4	439	기타의 조직세포의 치료 및 진단	77	28,282
2019	4	490	기타의 조직세포의 기능용의약품	618	551
2019	4	611	주로 그람양성균에 작용하는 것	519	3,129
2019	4	612	주로 그람음성균에 작용하는 것	606	1,386
2019	4	613	주로 항산성균에 작용하는 것	906	238
2019	4	614	주로 그람양성균,리케치아,비루스에 작용하는 것	3,939	2,346
2019	4	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	4,707	695
2019	4	616	주로 곰팡이,원충에 작용하는 것	15	1,739
2019	4	617	주로 악성종양에 작용하는 것	27	867
2019	4	618	주로 그람양성,음성균에 작용하는 것	88,473	55,195
2019	4	619	기타의 항생물질 제제(복합항생물질제제를 포함)	8,946	4,488
2019	4	621	설화제	3,750	529
2019	4	622	항결핵제	2,802	815
2019	4	623	치나제	14	2
2019	4	629	기타의 화학요법제	25,667	55,179
2019	4	631	백신류	0	7
2019	4	632	독소류 및 톡소이드류	1	191
2019	4	633	항독소 및 렙토스피라혈청류	0	22
2019	4	634	혈액제제류	5,592	19,035
2019	4	635	생물학적 시험용제제류	0	6
2019	4	636	생물학적 제제	0	15
2019	4	639	기타의 생물학적 제제	6	3,810
2019	4	641	항원충제	7,989	1,504
2019	4	642	구충제	10	7
2019	4	712	연고기제	0	0
2019	4	713	용해제	669	192
2019	4	721	X선조영제	2,829	31,802
2019	4	722	일반검사용 시약	10	66
2019	4	728	기능검사용 시약	17	227
2019	4	729	기타의 진단용약	36	69
2019	4	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	0	6
2019	4	811	아편알카로이드계 제제	3,680	1,395
2019	4	821	합성마약	5,480	10,251
2019	4	999	해당사항없음	267	809
2019	5	111	전신마취제	834	3,006
2019	5	112	최면진정제	22,303	3,125
2019	5	113	항전간제	69,815	18,282
2019	5	114	해열·진통·소염제	340,084	64,470
2019	5	115	각성제,흥분제	2,485	2,212
2019	5	116	진훈제	3,213	122
2019	5	117	정신신경용제	234,911	47,948
2019	5	119	기타의 중추신경용약	154,982	93,101
2019	5	121	국소마취제	3,871	2,157
2019	5	122	골격근이완제	57,880	7,703
2019	5	123	자율신경제	19,419	2,788
2019	5	124	진경제	26,326	3,382
2019	5	129	기타의 말초신경용약	1	140
2019	5	131	안과용제	105,428	61,623
2019	5	132	이비과용제	1,157	4,682
2019	5	141	항히스타민제	147,475	10,456
2019	5	142	자격요법제(비특이성면역원제제를 포함)	13,913	37,812
2019	5	149	기타의 알레르기용약	39,798	16,305
2019	5	211	강심제	12,980	1,309
2019	5	212	부정맥용제	24,883	2,690
2019	5	213	이뇨제	28,401	1,589
2019	5	214	혈압강하제	281,651	151,871
2019	5	215	혈관보강제	5,903	1,224
2019	5	216	혈관수축제	880	107
2019	5	217	혈관확장제	58,715	10,196
2019	5	218	동맥경화용제	248,879	173,536
2019	5	219	기타의 순환계용약	181,042	56,197
2019	5	220	호흡기관용약	80	2,758
2019	5	221	호흡촉진제	62	163
2019	5	222	진해거담제	197,728	20,490
2019	5	223	함소흡입제	432,042	3,587
2019	5	229	기타의 호흡기관용약	24,744	8,471
2019	5	231	치과구강용약	712	448
2019	5	232	소화성궤양용제	329,489	92,644
2019	5	233	건위소화제	161	6
2019	5	234	제산제	93,091	3,581
2019	5	235	최토제,진토제	10,526	5,884
2019	5	236	이담제	15,721	3,273
2019	5	237	정장제	21,933	2,776
2019	5	238	하제,완장제	2,321	418
2019	5	239	기타의 소화기관용약	209,176	26,108
2019	5	241	뇌하수체호르몬제	2,750	7,726
2019	5	243	갑상선,부갑상선호르몬제	37,556	2,747
2019	5	244	단백동화스테로이드제	13	9
2019	5	245	부신호르몬제	44,989	4,331
2019	5	246	남성호르몬제	216	100
2019	5	247	난포호르몬 및 황체호르몬제	9,534	4,300
2019	5	249	기타의 호르몬제(항호르몬제를 포함)	717	14,259
2019	5	252	자궁수축제	58	70
2019	5	255	비뇨생식기관용제(성병예방제 포함)	3,870	1,374
2019	5	256	치질용제	35	98
2019	5	259	기타의 비뇨생식기관 및 항문용약	71,044	42,867
2019	5	261	외피용살균소독제	1	4
2019	5	262	창상보호제	1	0
2019	5	263	화농성질환용제	33	107
2019	5	264	진통·진양·수렴·소염제	2,997	8,919
2019	5	265	기생성 피부질환용제	692	3,437
2019	5	266	피부연화제(부식제를 포함)	59	192
2019	5	267	모발용제(발모,탈모,염모,양모제)	0	0
2019	5	269	기타의 외피용약	1,015	3,708
2019	5	311	비타민 A 및 D제	7,807	3,169
2019	5	312	비타민 B₁제	5,655	202
2019	5	313	비타민 B제(비타민 B₁을 제외)	12,118	362
2019	5	314	비타민 C 및 P제	227	54
2019	5	315	비타민 E 및 K제	68	16
2019	5	316	혼합비타민제(비타민 A D 혼합제를 제외)	2,412	447
2019	5	321	칼슘제	38,192	2,944
2019	5	322	무기질제제	14,649	2,013
2019	5	323	당류제	1,462	1,848
2019	5	325	단백아미노산제제	2,185	13,138
2019	5	326	장기제제	91	73
2019	5	329	기타의 자양강장변질제	32	416
2019	5	331	혈액대용제	13,514	14,292
2019	5	332	지혈제	1,157	1,657
2019	5	333	혈액응고저지제	12,893	16,873
2019	5	339	기타의 혈액 및 체액용약	54,584	39,828
2019	5	341	인공신장관류용제	18,655	12,071
2019	5	349	기타의 인공관류용제	851	8,609
2019	5	391	간장질환용제	59,302	25,628
2019	5	392	해독제	5,874	5,442
2019	5	394	통풍치료제	14,653	2,227
2019	5	395	효소제제	28,285	10,277
2019	5	396	당뇨병용제	226,661	91,627
2019	5	398	종합대사성제제	0	0
2019	5	399	따로 분류되지 않는 대사성 의약품	58,752	58,064
2019	5	421	항악성종양제	10,278	148,860
2019	5	429	기타의 종양치료제	259	894
2019	5	431	방사성 의약품	1,030	7,544
2019	5	439	기타의 조직세포의 치료 및 진단	74	27,349
2019	5	490	기타의 조직세포의 기능용의약품	625	552
2019	5	611	주로 그람양성균에 작용하는 것	494	2,698
2019	5	612	주로 그람음성균에 작용하는 것	634	1,390
2019	5	613	주로 항산성균에 작용하는 것	829	217
2019	5	614	주로 그람양성균,리케치아,비루스에 작용하는 것	4,014	2,340
2019	5	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	5,065	753
2019	5	616	주로 곰팡이,원충에 작용하는 것	11	1,244
2019	5	617	주로 악성종양에 작용하는 것	26	823
2019	5	618	주로 그람양성,음성균에 작용하는 것	107,540	56,876
2019	5	619	기타의 항생물질 제제(복합항생물질제제를 포함)	10,237	4,616
2019	5	621	설화제	3,669	509
2019	5	622	항결핵제	2,564	747
2019	5	623	치나제	14	2
2019	5	629	기타의 화학요법제	27,337	54,325
2019	5	631	백신류	0	9
2019	5	632	독소류 및 톡소이드류	1	222
2019	5	633	항독소 및 렙토스피라혈청류	0	92
2019	5	634	혈액제제류	5,869	18,512
2019	5	635	생물학적 시험용제제류	0	7
2019	5	636	생물학적 제제	0	14
2019	5	639	기타의 생물학적 제제	6	3,599
2019	5	641	항원충제	8,119	1,505
2019	5	642	구충제	10	7
2019	5	712	연고기제	0	0
2019	5	713	용해제	677	187
2019	5	721	X선조영제	3,051	34,229
2019	5	722	일반검사용 시약	11	67
2019	5	728	기능검사용 시약	18	243
2019	5	729	기타의 진단용약	31	71
